message_key,message_text
c99f262cba265333,"Wanted to give a big shout out to @Sam Varón, @Steph Schaller, @Michelle Vega,  @Anna Trenary &amp; @Kristin Turner (and more) for the awesome work being done on Sally Beauty :sally-beauty:. Today they had their Q3 earnings call in which the CEO called out directly how the personalization efforts were driving revenue growth for the entire organization. In fact, the word ""Personalization"" was mentioned *SIX* times during the earnings call.\n\nFrom CEO: _""The combination of marketplaces, licensed colors on demand, and innovation, as well as *personalization* and enhanced performance marketing contributed approximately two ninety basis points of comp sales growth in the third quarter and two fifty points year to date""_\n\nFrom CFO: ""_Yeah, on the gross margin front in terms of Sally, very pleased with the performance there. I’m getting the planned and track the benefits from our field for growth effort in terms of how we’re redeploying that to drive that consistent traffic. It’s really our marketing efforts, CRM, our *personalization*, and then bringing innovation. So feel very good about continuing to maintain that profile as well as the traffic driving activities that we have that we’re deploying going forward.""_\n\nExcited for what this team can continue to accomplish as we finish out the FY and move into FY26 starting in October. Oh, and paired with the earnings call was a nice bump to their stock price as well :chart_with_upwards_trend:. Read the whole transcript here: <https://www.investing.com/news/transcripts/earnings-call-transcript-sally-beauty-q3-2025-beats-eps-forecast-stock-surges-93CH-4170774|Earnings Call Transcript> :taco:"
c8462ab0323148c6,@Ceyhun Ozbel @Michael Robbins @Zach Manning-Brose @Tim Jacobs @Brandi Amazing work on the delivery of the Patterson Design System team. A pleasure working with all of you!(I'll get tacos to the rest of the crew tomorrow) :taco:
a7b8d7d2af3ce279,@Kelsey Thayer :taco::taco: if I only had more to give today! Thanks for your enthusiasm bringing this to the rest of concord!
0de49180ada7b2bb,@jetienne MPA Tacos! :taco: :taco: :taco: :taco: :taco:
cba82019b6ad96b8,Thanks to @Griffin Psaila for his GTM skills today. We isolated a problem with Liebert's GTM implementation which was preventing key events and sessions to be attributed to the correct channel for Liebert. Griffin was able to help me get this across the finish line today by helping me reconfigure tags and with his recommendations we were able to deliver a resolution to the client very quickly and we will continue to monitor. Thanks also to @Alex Krumins who on very short noticed joined us for a quick review of the GTM changes so that we could get them published! :taco::taco:
76cbbd06ce9c57e0,@Valeria Brambilla you’re the best! :taco: :taco: :taco: :taco: :taco:
4e3618fdb6f309c0,@David Goodell Great work on the roadmap proposal!  Appreciate your partnership on the Nexstar project!  :taco::taco:
4394d745f175196a,@Emily Ryker :taco::taco::taco::taco::taco: my last tacos for the birthday girl :tada::clinking_glasses:
0d27854ae642616a,"@MariaJose Ballen :taco: :taco: :taco: :taco: :taco: Supporting the team despite her vacations, thanks so much Majo!"
6990d3724942bc43,@Stanimir Nikolov @Georgi B @Slavyana Chonovska @dobromir.kralev @Alexander Vladimirov :taco:
1e9c57c8bb97a32f,@Linda Feldt :taco::taco::taco::taco::taco: because it’s thursday
0c7aa2caead2f6a5,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• Aaditya Dubey (India)\n• Ankita Jain (India)\n• @dobromir.kralev (Bulgaria)\n• Jayesh Bhanushali (India)\n• @Megha C (USA)\n• @Prakash Mathrani (USA)
a0081ce7b6aae00a,@Grant Golemo thank you so much Grant for sharing your gifts of treats with us here at Concord.  They are so wonderful!
5dc3b605d05397d1,@Dan Koeneman :taco: :taco: :taco:
26cde9386ef2c27e,"Happy Birthday to The Loremaster, The Mythweaver, The Legend-Keeper, @Brock Sauvage :taco: :partywizard::d20:"
df40236763bc2f6b,":taco: @Kelly M Great convo yesterday, thank you for all you do!"
542dea672e4cea0c,"^jinx!\nI very much enjoyed @Alanna Davis’s CJA shareout for Kroger today. Really awesome stuff!\nEveryone on the call was so enthralled by what she put together-- This is the most engagement I've seen on a call in a long time.\nShe clearly LOVES the work she does, and the contagious excitement gets everyone listening, thinking and asking questions.\n:taco:"
0e8292758105c49c,"Minimally, this is a huge win for @Victoria Stephen @Alanna Davis @Brian Johnson & @Luke Youtsey :taco: There's a small army helping in the background, and I want to reiterate that Victor's sign-off has been what was keeping Julia up at night, so getting across this finish line is AMAZING to kick-off tax season :turbotax:"
a8085fe28ef8b714,@Kevin Twitchell :squid:  angling ticket machine :taco: :taco: :taco: :taco: :taco:
df2bb6193431c0bc,"Nice work @Josh Prock and @Liz King getting the advanced analytics plan sold into David Kilby. You pivoted messaging, and answer ALL THE QUESTIONS.... ending with a green light to begin phase 1 (under Mercury in Retrograde nonetheless!) Go Team!!! :taco: :taco:"
24cb3756fb368f95,:taco: All my tacos for the USB PTA team @Austin Carrill @Daniel Ramirez @Sarah Powell @Jack Poehlmann and @Joseph Nachinson :usb: for coverage while I was out last week :wedding::crescent_moon: and for getting me quickly &amp; smoothly caught back up today! Always grateful for such a great team :teamwork:
d792b8352837dafe,Big time  :taco: s for @Claire Cheng  and @Sean Emmerson for demo and presentation skillz. Well done
db23528aed372d3e,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @Breanna Rocha (USA) - 2 years
31754f4aa14d652c,:taco: :taco: @Kelsey Thayer Thank you!
082719a8eea89da0,@Nick Vega @unknown_user Great job on Yara reviews! :taco:
29a406cc3c10cd20,Order placed! Delivery time is 11:45-12:00
884ed55772d71527,"So spicy. So good. Thanks, @Emily Ryker :taco: :taco: :taco: :taco: :taco:"
64b8e8157366d823,"@Katie Jones set up an awesome intro with Vail's Databricks team. They gave us some very helpful insights about the direction they're seeing the business move in (heavily twds databricks!) &amp; how Vail is leveraging their tools (new capability: <https://docs.databricks.com/en/ai-bi/index.html).\nWe're now looking to share an onsite in 1Q!\nThanks so much for coordinating this, Katie! This will definitely be a beneficial partnership.\n\n:concord-logo: :handshake::databricks:\n\n:taco::taco::taco::taco::taco:"
e7c25bc30d351501,thank you @Amy Harstad for getting me these scans today! :taco: :taco: :taco:
87098e04ba60cca2,Also thanks to @Diya Saha who was previously on the project and jumped in to help out with her expertise (I'm out of tacos but will get you later)
27130d3072caad36,@John Carney @Laura Sutter @Hannah Alexander fearless leaders :taco:
665817476fe7bb98,Welcome to Concord!! @Katie Allen &amp; @Jefferson Williams :taco::taco:
58297858ce981e49,Tacos for @Steph Schaller @Josh Prock @Liz King for proposing a new experiment design for the :quickbooks-qb-cowboy: DT team - our stakeholders were initially a bit resistant to the proposal because they didn't fully understand how the experiment would run so the team put together some really excellent documentation to explain how the experiment would work and the additional insights that can be gathered  this type of test and jumped on a call to talk through questions so the stakeholders could confirm their understanding of this proposal well enough to bring it to other teams - great work sharing our experimentation expertise with QB! :taco::test_tube:
27f803ca2c3791c8,@Melissa Sundberg information stream :taco:
34dd6ef1920014ca,@unknown_user @Virginia The infamous tag team at it again!! :taco::taco: :thankyou-3456:
bf859b4ff3bd1944,:taco::taco: to @Gressi Lopez for creating a template for us to use when handing BI deliverables to clients
e36b98a3d9267230,@Joe Connelly great Sally presentation and click analysis work! :taco::taco: Really enjoying collaborating with you as our work starts to merge into recommendations.
cb0d2cf7cb0f73d1,:taco:for the nlp master class @Scott Sanders
8a8facc6830c6baf,Round 2 for VSP PROD push @Claire Cheng @Shivani Gupta @Roxann Collin @Avinash Jadey :taco:
0f1178a058469aa6,"Shoutout to @Amberlyn Etienne for juggling multiple scopes on Vail, delivering high quality work, and making it look easy. I mix up scopes sometimes and I don't know how she keeps them all straight in her head! :brain: All my tacos for the day: :taco::taco::taco::taco::taco:"
b46cda9f91174119,@Shivani Gupta :taco::taco::taco::taco::taco:
2dfe3a6191836d5e,:taco: @Grant Golemo :cookie:
7f4f563ca9f7546d,"<!channel HAPPY HAPPY FRIDAY!!! I hope you all had a happy new year and could enjoy it in some fashion! That said, back to the weekend we are.. and please, PLEASE do not forget to submit your TIMELY TIMESHEETS!!! Take care everyone!!!"
baf861374aa09537,@Sarah Mack HAPPY BIRTHDAY (should've said it during our earlier meeting) :taco::taco:
599d49648dc6bc0c,@Nitya Pujara For giving me and Rowan tacos and because Travis Kelce probably loves tacos (and for doing a great job and stuff). :taco::taco::taco::taco::taco:
3012a022b69798e6,@Nick Bade subway backfill interviews :taco:
373c25b83dad5194,":taco:Want to do a huge shout out to @Brian Davis @Brittaney Wheatley @Sean Emmerson @Katie Young for building a FP&amp;A data app in sigma - we had a rep who wanted to see our work before potentially bringing us in to client engagements and this team did not disappoint! The commentary we received from the technical solutions engineer -\n\n""This is so much farther along than where other SI Partners are - you clearly get where the value prop [of sigma] is"" and then later ""Ed (the AE) knows I've been complaining about SI partners - its reassuring to see that people like you exist""\n\n:clapping_all: Way to help prove our value and build relationships that bring us new opps in 2026!"
473d376a070190d5,":taco: 's to @Candice Dominguez and @Steph Schaller! Awesome feedback from our Stakeholder at Play-On Sports regarding their robust test pages they built out last week.\n\n&gt; ""*_This is really good, and it's exactly what I was asking for."" —_ Sierra* \nAdditional commentary from Krissy -\n:tada: Way to go on unlocking the ""unspoken"" requirements when a client comes to us for consulting and not execution. These ""business"" style requests are exactly what the Strategy &amp; Analysis team are meant to support."
59d63fbcf94418e1,:jolteon: I don't know if I've ever seen a faster SOW  start to finish. \n• 1:50pm @Kate Marxkors gets out of a client call where she successfully negotiates  a $50k SOW to a $300k SOW\n• 2:38pm @Chase Porter has the SOW drafted for review\n• 3:22pm @Susan Fields has the SOW reviewed &amp; ready to go \n• 4:52pm This project is resourced and ready to go in Intuit's inbox \n:eeveexpika_highfive: This is a testament to the project team led by @Anji Moorthy that Intuit was happy to extend this project with their remaining Q4 budgets! @Kate Marxkors @Lauren Sherwood @Felicia Henke @Morgan Petersen @Samuel Pratt @Candice Dominguez @Shrithi Gelallu @Meti Mamo
5d0efacef02f40cc,:taco: @Troy Rackley larpo!
83c034f5b516b39e,:taco: :taco:  to @Kyle Kidder! I logged on earlier to a message from him letting me know that he was already looking into a question from our stakeholder &amp; had an idea of what was causing the issue :extreme-teamwork:
d973cebb5776ac74,":taco: @Morgan Petersen @Lauren Sherwood @Samuel Pratt @Josh Prock @Kate Marxkors - For helping with CG CJA Data Connect onboarding items throughout this whole week. :heart_hands::skin-tone-3: Our stakeholder is super excited about the progress we have already shown and we’re only at the beginning still. Y’all have been a great team to help us push to get these new sources through this step in the CJA onboarding phase so I really really _really_ appreciate all the hard work y’all have put in here  creating the source queries to being process advisors, seriously y’all are amazing and we couldn’t do this without every single one of y’all! :teamwork:"
3e0a6f226f4af606,For support and patience! @Kelsey Thayer @Emily Ryker @Emanuela Yaneva @Eric Messmore @Jonathan Henry  :taco:
993cea874557cc2a,"Additionally, huge thanks to @Peyton Anderson for helping on a lengthy analysis for Colorado Gives. This involved a relatively quick turnaround, it involved Peyton having to parse and make sense of R code that I wrote in 2023... (definitely could've used some more comments), and it involved a few late nights on top of the other work that she had picked up over the last few weeks.  Thank you for your support :taco: :taco: :thankyou:"
3085b85704bcc1a9,:taco::taco::taco: @Hui Ma jumping in and solving a logic parity issue to close the revenue gap in less than an hour :racing_car:
9a656c578b61a56f,"<#C03DKUD6ZS8|> and :taco: to @Luke Youtsey @Kate Marxkors @Ali Groepper @Krissy Tripp @Brian Johnson for helping plan, prepare, and present a :concord: _Annual Partnership Review_ to :turbotax: across two of our key buyer / stakeholder groups (marketing and analytics) yesterday at the :intuit: San Diego office. also thanks to Krissy and Brian for joining in person (plus several other stakeholder meetings) :airplane:  :thankyou: :thankyou: :thankyou:"
ada1958ec668e6e6,:taco: @Ali Groepper @Samantha Herrington @Tyler Siebels @JD Havrilla for shining bright :sparkles: and being :awesome: on a client “interview” as a team to hopefully land some new data analytics :qlik: work with a new team / buyer at :intuit: :crossed_fingers::crossed_fingers: :four_leaf_clover:
